file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\LifeCycle.java,ch.qos.logback.core.spi.LifeCycle,start/0,false,23,0,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\spi\LifeCycle.java,ch.qos.logback.core.spi.LifeCycle,stop/0,false,25,0,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\hook\ShutdownHookBase.java,ch.qos.logback.core.hook.ShutdownHookBase,ShutdownHookBase/0,true,28,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\hook\ShutdownHookBase.java,ch.qos.logback.core.hook.ShutdownHookBase,stop/0,false,34,3,3,0,3,2,3,8,0,2,0,3,0,0,0,0,0,0,1,0,2,0,1,0,0,0,17,4,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\sanity\Pair.java,ch.qos.logback.core.joran.sanity.Pair,"Pair/2[F,S]",true,22,2,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getImportMapCopy/0,false,279,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getDependencyNamesForModel/1[ch.qos.logback.core.model.Model],false,208,2,4,2,2,3,3,9,1,1,1,3,0,0,1,1,0,0,0,0,1,0,2,0,0,0,10,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,setConfiguratorSupplier/1[java.util.function.Supplier<? extends ch.qos.logback.core.joran.GenericXMLConfigurator>],false,320,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,setTopModel/1[ch.qos.logback.core.model.Model],false,105,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,popObject/0,false,145,0,10,10,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getTopURL/0,false,325,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getImport/1[java.lang.String],false,295,0,10,10,0,3,1,6,3,1,1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,23,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,subst/1[java.lang.String],false,184,2,13,10,3,3,4,8,1,2,1,4,0,0,0,1,0,0,3,0,2,1,1,0,0,0,61,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getObjectMap/0,false,92,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,createAppenderBags/0,false,96,2,2,2,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getDefaultNestedComponentRegistry/0,false,194,1,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,addDependencyDefinition/1[ch.qos.logback.core.model.processor.DependencyDefinition],false,200,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getConfiguratorSupplier/0,false,312,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getTopScanBoolean/0,false,333,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,ModelInterpretationContext/1[ch.qos.logback.core.Context],true,69,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getObjectStack/0,false,129,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,ModelInterpretationContext/1[ch.qos.logback.core.model.processor.ModelInterpretationContext],true,84,3,5,0,5,1,4,7,0,0,1,4,3,1,0,0,0,0,0,0,2,0,0,0,0,0,14,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,isObjectStackEmpty/0,false,133,0,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,peekModel/0,false,115,1,3,3,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,isNamedDependemcyStarted/1[java.lang.String],false,237,0,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getBeanDescriptionCache/0,false,163,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getDependencyDefinitions/0,false,204,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getTopModel/0,false,101,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getCopyOfPropertyMap/0,false,261,1,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,popModel/0,false,123,1,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getProperty/1[java.lang.String],false,256,1,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getObject/1[int],false,149,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,setTopScanBoolean/1[java.lang.Boolean],false,336,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,"addImport/2[java.lang.String,java.lang.String]",false,275,0,1,1,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,peekObject/0,false,137,0,13,13,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getConfiguratorHint/0,false,155,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,pushModel/1[ch.qos.logback.core.model.Model],false,111,1,2,2,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,isModelStackEmpty/0,false,119,0,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,pushObject/1[java.lang.Object],false,141,0,10,10,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,markStartOfNamedDependee/1[java.lang.String],false,233,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,setTopURL/1[java.net.URL],false,329,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,hasDependers/1[java.lang.String],false,218,0,1,1,0,5,3,9,2,0,1,3,0,0,1,2,0,0,1,1,0,0,2,0,0,0,18,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,"addSubstitutionProperty/2[java.lang.String,java.lang.String]",false,248,1,2,1,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,"ModelInterpretationContext/2[ch.qos.logback.core.Context,java.lang.Object]",true,73,4,2,0,2,1,0,10,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,16,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,setConfiguratorHint/1[java.lang.Object],false,159,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ProcessorException.java,ch.qos.logback.core.model.processor.ProcessorException,ProcessorException/0,true,20,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ProcessorException.java,ch.qos.logback.core.model.processor.ProcessorException,ProcessorException/1[java.lang.Throwable],true,23,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,fatalError/1[org.xml.sax.SAXParseException],false,204,2,4,0,4,1,4,4,0,0,1,4,1,1,0,0,0,0,2,0,0,1,0,0,0,0,23,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,"getTagName/2[java.lang.String,java.lang.String]",false,191,0,2,2,0,3,1,7,1,1,2,1,0,0,0,1,0,2,0,1,2,0,1,0,0,0,7,0,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,SaxEventRecorder/1[ch.qos.logback.core.Context],true,51,2,3,2,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,getContext/0,false,241,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,shouldIgnoreForElementPath/1[java.lang.String],false,143,0,2,2,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,setContext/1[ch.qos.logback.core.Context],false,245,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,setDocumentLocator/1[org.xml.sax.Locator],false,139,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,"characters/3[char[],int,int]",false,156,4,5,0,5,3,5,13,0,3,3,5,3,1,0,0,0,0,0,0,3,0,2,0,0,0,14,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,"startElement/4[java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes]",false,147,4,6,0,6,2,6,8,0,2,4,6,3,1,0,0,0,0,0,0,2,0,1,0,0,0,14,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,"addInfo/2[java.lang.String,java.lang.Throwable]",false,225,1,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,addStatus/1[ch.qos.logback.core.status.Status],false,229,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,recordEvents/1[java.io.InputStream],false,81,2,3,1,2,1,1,3,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,getSaxEventList/0,false,249,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,getLocator/0,false,135,1,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,"SaxEventRecorder/2[ch.qos.logback.core.Context,ch.qos.logback.core.joran.spi.ElementPath]",true,56,3,1,0,1,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,addWarn/1[java.lang.String],false,233,1,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,addError/1[java.lang.String],false,213,1,3,2,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,"endElement/3[java.lang.String,java.lang.String,java.lang.String]",false,183,3,5,0,5,2,5,7,0,1,3,5,3,1,0,0,0,0,0,0,1,0,1,0,0,0,13,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,"resolveEntity/2[java.lang.String,java.lang.String]",false,74,2,2,0,2,1,2,6,1,0,2,2,1,1,0,0,0,0,5,0,0,1,0,0,0,0,57,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,"addError/2[java.lang.String,java.lang.Throwable]",false,217,1,3,2,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,"handleError/2[java.lang.String,java.lang.Throwable]",false,106,2,3,1,2,1,1,4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,error/1[org.xml.sax.SAXParseException],false,199,2,4,0,4,1,4,4,0,0,1,4,1,1,0,0,0,0,2,0,0,1,0,0,0,0,22,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,buildSaxParser/0,false,111,2,3,1,2,3,6,20,1,3,0,6,1,1,0,0,1,0,4,0,3,0,1,0,0,0,29,2,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,addInfo/1[java.lang.String],false,221,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,isSpaceOnly/1[java.lang.String],false,170,0,1,1,0,2,2,4,1,1,1,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,6,0,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,warning/1[org.xml.sax.SAXParseException],false,209,2,3,0,3,1,3,3,0,0,1,3,1,1,0,0,0,0,2,0,0,1,0,0,0,0,22,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,startDocument/0,false,132,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,getLastEvent/0,false,175,1,1,1,0,2,3,7,2,1,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,0,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,"addWarn/2[java.lang.String,java.lang.Throwable]",false,237,1,2,1,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,recordEvents/1[org.xml.sax.InputSource],false,85,3,5,2,3,4,3,17,1,1,1,3,2,3,0,0,1,0,4,0,1,0,1,0,0,0,37,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\server\ServerSocketListener.java,ch.qos.logback.core.net.server.ServerSocketListener,close/0,false,62,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\server\ServerSocketListener.java,ch.qos.logback.core.net.server.ServerSocketListener,ServerSocketListener/1[java.net.ServerSocket],true,37,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\server\ServerSocketListener.java,ch.qos.logback.core.net.server.ServerSocketListener,toString/0,false,70,1,1,0,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
