file,class,method,variable,usage
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,setLatch/1[java.util.concurrent.CountDownLatch],latch,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,close/0,e,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,close/0,sn,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"filterAndLog_1/6[java.lang.String,ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object,java.lang.Throwable]",msg,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"filterAndLog_1/6[java.lang.String,ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object,java.lang.Throwable]",localFQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"filterAndLog_1/6[java.lang.String,ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object,java.lang.Throwable]",t,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"filterAndLog_1/6[java.lang.String,ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object,java.lang.Throwable]",decision,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"filterAndLog_1/6[java.lang.String,ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object,java.lang.Throwable]",level,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"filterAndLog_1/6[java.lang.String,ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object,java.lang.Throwable]",param,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"filterAndLog_1/6[java.lang.String,ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object,java.lang.Throwable]",marker,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isWarnEnabled/1[ch.qos.logback.classic.Marker],decision,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isWarnEnabled/1[ch.qos.logback.classic.Marker],marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,addAppender/1[ch.qos.logback.classic.Appender<ch.qos.logback.classic.spi.ILoggingEvent>],newAppender,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setLevel/1[ch.qos.logback.classic.Level],newLevel,7
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setLevel/1[ch.qos.logback.classic.Level],len,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setLevel/1[ch.qos.logback.classic.Level],i,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setLevel/1[ch.qos.logback.classic.Level],child,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",arg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/3[java.lang.String,java.lang.Object,java.lang.Object]",arg2,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/3[java.lang.String,java.lang.Object,java.lang.Object]",arg1,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/3[java.lang.String,java.lang.Object,java.lang.Object]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",arg2,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",arg1,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isInfoEnabled/1[ch.qos.logback.classic.Marker],decision,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isInfoEnabled/1[ch.qos.logback.classic.Marker],marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[java.lang.String,java.lang.Object[]]",argArray,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[java.lang.String,java.lang.Object[]]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,detachAppender/1[ch.qos.logback.classic.Appender<ch.qos.logback.classic.spi.ILoggingEvent>],appender,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setAdditive/1[boolean],additive,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"log/6[ch.qos.logback.classic.Marker,java.lang.String,int,java.lang.String,java.lang.Object[],java.lang.Throwable]",t,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"log/6[ch.qos.logback.classic.Marker,java.lang.String,int,java.lang.String,java.lang.Object[],java.lang.Throwable]",level,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"log/6[ch.qos.logback.classic.Marker,java.lang.String,int,java.lang.String,java.lang.Object[],java.lang.Throwable]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"log/6[ch.qos.logback.classic.Marker,java.lang.String,int,java.lang.String,java.lang.Object[],java.lang.Throwable]",fqcn,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"log/6[ch.qos.logback.classic.Marker,java.lang.String,int,java.lang.String,java.lang.Object[],java.lang.Throwable]",argArray,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"log/6[ch.qos.logback.classic.Marker,java.lang.String,int,java.lang.String,java.lang.Object[],java.lang.Throwable]",levelInt,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"log/6[ch.qos.logback.classic.Marker,java.lang.String,int,java.lang.String,java.lang.Object[],java.lang.Throwable]",message,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isAttached/1[ch.qos.logback.classic.Appender<ch.qos.logback.classic.spi.ILoggingEvent>],appender,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,callTurboFilters/1[org.slf4j.event.LoggingEvent],slf4jEvent,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",argArray,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[java.lang.String,java.lang.Object,java.lang.Object]",arg2,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[java.lang.String,java.lang.Object,java.lang.Object]",arg1,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[java.lang.String,java.lang.Object,java.lang.Object]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/2[java.lang.String,java.lang.Object]",arg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/2[java.lang.String,java.lang.Object]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,debug/1[java.lang.String],msg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/2[java.lang.String,java.lang.Throwable]",msg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/2[java.lang.String,java.lang.Throwable]",t,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",arg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Throwable]",msg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Throwable]",t,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Throwable]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",argArray,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Throwable]",msg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Throwable]",t,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Throwable]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,detachAppender/1[java.lang.String],name,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/2[java.lang.String,java.lang.Object[]]",argArray,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/2[java.lang.String,java.lang.Object[]]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[java.lang.String,java.lang.Object]",arg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[java.lang.String,java.lang.Object]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",arg2,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",arg1,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isDebugEnabled/1[ch.qos.logback.classic.Marker],decision,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isDebugEnabled/1[ch.qos.logback.classic.Marker],marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",arg2,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",arg1,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getChildByName/1[java.lang.String],childLogger_i,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getChildByName/1[java.lang.String],len,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getChildByName/1[java.lang.String],childName,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getChildByName/1[java.lang.String],i,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getChildByName/1[java.lang.String],childName_i,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,warn/1[java.lang.String],msg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/2[java.lang.String,java.lang.Object]",arg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/2[java.lang.String,java.lang.Object]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,log/1[org.slf4j.event.LoggingEvent],logbackLevel,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,log/1[org.slf4j.event.LoggingEvent],decision,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,log/1[org.slf4j.event.LoggingEvent],lle,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,log/1[org.slf4j.event.LoggingEvent],slf4jLevel,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,log/1[org.slf4j.event.LoggingEvent],slf4jEvent,8
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,log/1[org.slf4j.event.LoggingEvent],callerBoundary,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,log/1[org.slf4j.event.LoggingEvent],markers,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,log/1[org.slf4j.event.LoggingEvent],m,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isErrorEnabled/1[ch.qos.logback.classic.Marker],decision,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isErrorEnabled/1[ch.qos.logback.classic.Marker],marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/2[java.lang.String,java.lang.Object[]]",argArray,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/2[java.lang.String,java.lang.Object[]]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,callAppenders/1[ch.qos.logback.classic.spi.ILoggingEvent],event,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,callAppenders/1[ch.qos.logback.classic.spi.ILoggingEvent],writes,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,callAppenders/1[ch.qos.logback.classic.spi.ILoggingEvent],l,5
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,info/1[java.lang.String],msg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"callTurboFilters/2[ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level]",level,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"callTurboFilters/2[ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[ch.qos.logback.classic.Marker,java.lang.String]",msg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[ch.qos.logback.classic.Marker,java.lang.String]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"isEnabledFor/2[ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level]",decision,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"isEnabledFor/2[ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level]",level,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"isEnabledFor/2[ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/3[java.lang.String,java.lang.Object,java.lang.Object]",arg2,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/3[java.lang.String,java.lang.Object,java.lang.Object]",arg1,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/3[java.lang.String,java.lang.Object,java.lang.Object]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[java.lang.String,java.lang.Object,java.lang.Object]",arg2,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[java.lang.String,java.lang.Object,java.lang.Object]",arg1,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[java.lang.String,java.lang.Object,java.lang.Object]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",marker,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",argArray,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/2[java.lang.String,java.lang.Object[]]",argArray,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/2[java.lang.String,java.lang.Object[]]",format,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/2[ch.qos.logback.classic.Marker,java.lang.String]",msg,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/2[ch.qos.logback.classic.Marker,java.lang.String]",marker,1
