file,class,method,variable,usage
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\TimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,computeElapsedPeriodsSinceLastClean/1[long],UNINITIALIZED,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\TimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,"TimeBasedArchiveRemover/2[ch.qos.logback.core.rolling.helper.FileNamePattern,ch.qos.logback.core.rolling.helper.RollingCalendar]",rc,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\TimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,"TimeBasedArchiveRemover/2[ch.qos.logback.core.rolling.helper.FileNamePattern,ch.qos.logback.core.rolling.helper.RollingCalendar]",fileNamePattern,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\TimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,"TimeBasedArchiveRemover/2[ch.qos.logback.core.rolling.helper.FileNamePattern,ch.qos.logback.core.rolling.helper.RollingCalendar]",parentClean,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\TimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,capTotalSize/1[java.time.Instant],rc,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\TimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,capTotalSize/1[java.time.Instant],maxHistory,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\TimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,capTotalSize/1[java.time.Instant],totalSizeCap,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\TimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,clean/1[java.time.Instant],lastHeartBeat,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\TimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,clean/1[java.time.Instant],rc,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\TimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,cleanPeriod/1[java.time.Instant],parentClean,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\helper\TimeBasedArchiveRemover.java,ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,computeParentCleaningFlag/1[ch.qos.logback.core.rolling.helper.FileNamePattern],fileNamePattern,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\testUtil\MockInitialContext.java,ch.qos.logback.core.testUtil.MockInitialContext,lookup/1[java.lang.String],map,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,getArchiveRemover/0,archiveRemover,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,isErrorFree/0,errorFree,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,stop/0,started,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,setCurrentTime/1[long],artificialCurrentTime,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,getCurrentPeriodsFileNameWithoutCompressionSuffix/0,dateInCurrentPeriod,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,setDateInCurrentPeriod/1[long],dateInCurrentPeriod,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,setTimeBasedRollingPolicy/1[ch.qos.logback.core.rolling.TimeBasedRollingPolicy<E>],tbrp,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,getCurrentTime/0,artificialCurrentTime,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,isStarted/0,started,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,getElapsedPeriodsFileName/0,elapsedPeriodsFileName,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,computeNextCheck/1[long],rc,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,withErrors/0,errorFree,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,start/0,rc,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,start/0,atomicNextCheck,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,start/0,zoneId,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,start/0,COLLIDING_DATE_FORMAT_URL,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,start/0,tbrp,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\rolling\TimeBasedFileNamingAndTriggeringPolicyBase.java,ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicyBase,start/0,dateInCurrentPeriod,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\DefineModel.java,ch.qos.logback.core.model.DefineModel,equals/1[java.lang.Object],scopeStr,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\DefineModel.java,ch.qos.logback.core.model.DefineModel,setScopeStr/1[java.lang.String],scopeStr,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\DefineModel.java,ch.qos.logback.core.model.DefineModel,getScopeStr/0,scopeStr,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\DefineModel.java,ch.qos.logback.core.model.DefineModel,mirror/1[ch.qos.logback.core.model.Model],scopeStr,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\DefineModel.java,ch.qos.logback.core.model.DefineModel,hashCode/0,scopeStr,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,setValue/1[java.lang.String],value,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,equals/1[java.lang.Object],file,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,equals/1[java.lang.Object],resource,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,equals/1[java.lang.Object],value,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,equals/1[java.lang.Object],scopeStr,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,getScopeStr/0,scopeStr,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,setScopeStr/1[java.lang.String],scopeStr,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,mirror/1[ch.qos.logback.core.model.Model],file,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,mirror/1[ch.qos.logback.core.model.Model],resource,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,mirror/1[ch.qos.logback.core.model.Model],value,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,mirror/1[ch.qos.logback.core.model.Model],scopeStr,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,setFile/1[java.lang.String],file,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,getResource/0,resource,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,hashCode/0,file,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,hashCode/0,resource,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,hashCode/0,value,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,hashCode/0,scopeStr,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,getFile/0,file,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,getValue/0,value,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\PropertyModel.java,ch.qos.logback.core.model.PropertyModel,setResource/1[java.lang.String],resource,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\HardenedObjectInputStream.java,ch.qos.logback.core.net.HardenedObjectInputStream,"HardenedObjectInputStream/2[java.io.InputStream,java.lang.String[]]",whitelistedClassNames,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\HardenedObjectInputStream.java,ch.qos.logback.core.net.HardenedObjectInputStream,addToWhitelist/1[java.util.List<java.lang.String>],whitelistedClassNames,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\HardenedObjectInputStream.java,ch.qos.logback.core.net.HardenedObjectInputStream,"HardenedObjectInputStream/2[java.io.InputStream,java.util.List<java.lang.String>]",whitelistedClassNames,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\HardenedObjectInputStream.java,ch.qos.logback.core.net.HardenedObjectInputStream,initObjectFilter/0,DEPTH_LIMIT,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\HardenedObjectInputStream.java,ch.qos.logback.core.net.HardenedObjectInputStream,initObjectFilter/0,ARRAY_LIMIT,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\HardenedObjectInputStream.java,ch.qos.logback.core.net.HardenedObjectInputStream,isWhitelisted/1[java.lang.String],JAVA_PACKAGES,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\net\HardenedObjectInputStream.java,ch.qos.logback.core.net.HardenedObjectInputStream,isWhitelisted/1[java.lang.String],whitelistedClassNames,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\sanity\Pair.java,ch.qos.logback.core.joran.sanity.Pair,"Pair/2[F,S]",first,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\sanity\Pair.java,ch.qos.logback.core.joran.sanity.Pair,"Pair/2[F,S]",second,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getImportMapCopy/0,importMap,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getDependencyNamesForModel/1[ch.qos.logback.core.model.Model],dependencyDefinitionList,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,setConfiguratorSupplier/1[java.util.function.Supplier<? extends ch.qos.logback.core.joran.GenericXMLConfigurator>],configuratorSupplier,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,setTopModel/1[ch.qos.logback.core.model.Model],topModel,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,popObject/0,objectStack,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getTopURL/0,topURL,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getImport/1[java.lang.String],importMap,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,subst/1[java.lang.String],variableSubstitutionsHelper,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getObjectMap/0,objectMap,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,createAppenderBags/0,objectMap,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getDefaultNestedComponentRegistry/0,defaultNestedComponentRegistry,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,addDependencyDefinition/1[ch.qos.logback.core.model.processor.DependencyDefinition],dependencyDefinitionList,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getConfiguratorSupplier/0,configuratorSupplier,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getTopScanBoolean/0,topScanBoolean,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getObjectStack/0,objectStack,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,ModelInterpretationContext/1[ch.qos.logback.core.model.processor.ModelInterpretationContext],importMap,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,ModelInterpretationContext/1[ch.qos.logback.core.model.processor.ModelInterpretationContext],variableSubstitutionsHelper,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,ModelInterpretationContext/1[ch.qos.logback.core.model.processor.ModelInterpretationContext],defaultNestedComponentRegistry,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,isObjectStackEmpty/0,objectStack,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,peekModel/0,modelStack,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,isNamedDependemcyStarted/1[java.lang.String],startedDependees,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getBeanDescriptionCache/0,beanDescriptionCache,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getDependencyDefinitions/0,dependencyDefinitionList,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getTopModel/0,topModel,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getCopyOfPropertyMap/0,variableSubstitutionsHelper,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,popModel/0,modelStack,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getProperty/1[java.lang.String],variableSubstitutionsHelper,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getObject/1[int],objectStack,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,setTopScanBoolean/1[java.lang.Boolean],topScanBoolean,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,"addImport/2[java.lang.String,java.lang.String]",importMap,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,peekObject/0,objectStack,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,getConfiguratorHint/0,configuratorHint,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,pushModel/1[ch.qos.logback.core.model.Model],modelStack,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,isModelStackEmpty/0,modelStack,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,pushObject/1[java.lang.Object],objectStack,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,markStartOfNamedDependee/1[java.lang.String],startedDependees,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,setTopURL/1[java.net.URL],topURL,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,hasDependers/1[java.lang.String],dependencyDefinitionList,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,"addSubstitutionProperty/2[java.lang.String,java.lang.String]",variableSubstitutionsHelper,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,"ModelInterpretationContext/2[ch.qos.logback.core.Context,java.lang.Object]",modelStack,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,"ModelInterpretationContext/2[ch.qos.logback.core.Context,java.lang.Object]",configuratorHint,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,"ModelInterpretationContext/2[ch.qos.logback.core.Context,java.lang.Object]",variableSubstitutionsHelper,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,"ModelInterpretationContext/2[ch.qos.logback.core.Context,java.lang.Object]",importMap,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,"ModelInterpretationContext/2[ch.qos.logback.core.Context,java.lang.Object]",beanDescriptionCache,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,"ModelInterpretationContext/2[ch.qos.logback.core.Context,java.lang.Object]",objectMap,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,"ModelInterpretationContext/2[ch.qos.logback.core.Context,java.lang.Object]",objectStack,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\model\processor\ModelInterpretationContext.java,ch.qos.logback.core.model.processor.ModelInterpretationContext,setConfiguratorHint/1[java.lang.Object],configuratorHint,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,getContext/0,contextAwareImpl,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,setContext/1[ch.qos.logback.core.Context],contextAwareImpl,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,setDocumentLocator/1[org.xml.sax.Locator],locator,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-core\src\main\java\ch\qos\logback\core\joran\event\SaxEventRecorder.java,ch.qos.logback.core.joran.event.SaxEventRecorder,"characters/3[char[],int,int]",saxEventList,1
