file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,setOnLower/1[ch.qos.logback.classic.turbo.FilterReply],false,191,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,getKey/0,false,143,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,setOnHigherOrEqual/1[ch.qos.logback.classic.turbo.FilterReply],false,177,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,getDefaultThreshold/0,false,159,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,getOnHigherOrEqual/0,false,173,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,"decide/6[ch.qos.logback.classic.turbo.Marker,ch.qos.logback.classic.Logger,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object[],java.lang.Throwable]",false,239,5,2,0,2,5,4,19,3,2,6,4,0,0,0,2,0,0,0,0,4,0,1,0,0,0,57,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,setKey/1[java.lang.String],false,150,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,start/0,false,210,0,0,0,0,2,2,6,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,setDefaultThreshold/1[ch.qos.logback.classic.Level],false,163,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,getOnLower/0,false,187,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\ExtendedThrowableProxyConverter.java,ch.qos.logback.classic.pattern.ExtendedThrowableProxyConverter,prepareLoggingEvent/1[ch.qos.logback.classic.spi.ILoggingEvent],false,27,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\pattern\ExtendedThrowableProxyConverter.java,ch.qos.logback.classic.pattern.ExtendedThrowableProxyConverter,"extraData/2[java.lang.StringBuilder,ch.qos.logback.classic.spi.StackTraceElementProxy]",false,23,2,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\html\DefaultThrowableRenderer.java,ch.qos.logback.classic.html.DefaultThrowableRenderer,"printFirstLine/2[java.lang.StringBuilder,ch.qos.logback.classic.spi.IThrowableProxy]",false,57,1,4,1,3,2,6,8,0,1,2,6,0,0,0,0,0,0,2,1,1,0,1,0,0,0,8,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\html\DefaultThrowableRenderer.java,ch.qos.logback.classic.html.DefaultThrowableRenderer,"render/2[java.lang.StringBuilder,ch.qos.logback.classic.spi.IThrowableProxy]",false,37,3,5,1,4,3,8,15,0,4,2,8,1,1,1,0,0,0,2,2,4,1,1,0,0,0,27,0,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\html\DefaultThrowableRenderer.java,ch.qos.logback.classic.html.DefaultThrowableRenderer,"render/2[java.lang.StringBuilder,ch.qos.logback.classic.spi.ILoggingEvent]",false,27,3,3,0,3,2,4,9,0,1,2,4,1,2,1,1,0,0,2,0,2,0,1,0,0,0,12,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\util\LevelToSyslogSeverity.java,ch.qos.logback.classic.util.LevelToSyslogSeverity,convert/1[ch.qos.logback.classic.spi.ILoggingEvent],false,26,2,3,2,1,6,1,16,4,1,1,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,15,9,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,getServerThreadName/0,false,130,0,1,1,0,1,3,3,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,4,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,parsePortNumber/1[java.lang.String],false,222,1,2,1,1,2,3,10,2,0,1,3,1,1,0,0,1,0,2,1,0,1,1,0,0,0,10,8,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,run/0,false,90,2,5,0,5,4,14,33,0,5,0,14,4,1,1,0,1,0,6,0,6,2,3,0,0,0,32,1,6,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,usage/1[java.lang.String],false,216,1,2,2,0,1,3,5,0,0,1,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0,4,8,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,"doMain/2[java.lang.Class<? extends ch.qos.logback.classic.net.SimpleSocketServer>,java.lang.String[]]",false,67,2,6,2,4,2,5,14,0,4,2,5,3,2,0,1,0,0,1,4,5,0,1,0,0,0,22,12,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,socketNodeClosing/1[ch.qos.logback.classic.net.SocketNode],false,205,1,1,1,0,1,2,6,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,1,1,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,"configureLC/2[ch.qos.logback.classic.LoggerContext,java.lang.String]",false,233,2,3,1,2,1,3,6,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,9,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,main/1[java.lang.String[]],false,63,1,1,0,1,1,1,3,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,signalAlmostReadiness/0,false,154,0,1,1,0,3,2,5,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,18,0,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,getLatch/0,false,173,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,getClientThreadName/1[java.net.Socket],false,137,0,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,4,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,isClosed/0,false,177,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,"SimpleSocketServer/2[ch.qos.logback.classic.LoggerContext,int]",true,85,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,setLatch/1[java.util.concurrent.CountDownLatch],false,166,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,getServerSocketFactory/0,false,146,0,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,close/0,false,181,1,1,0,1,5,6,23,0,0,0,6,0,0,1,2,1,0,3,1,2,0,2,0,0,0,19,1,3,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"filterAndLog_1/6[java.lang.String,ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object,java.lang.Throwable]",false,393,5,12,10,2,4,2,12,2,1,6,2,1,3,0,2,0,0,0,0,1,0,2,0,0,0,19,2,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,detachAndStopAllAppenders/0,false,207,0,1,1,0,2,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isWarnEnabled/1[ch.qos.logback.classic.Marker],false,666,3,2,1,1,4,1,15,3,1,1,1,1,1,0,3,0,0,1,0,1,1,1,0,0,0,19,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,addAppender/1[ch.qos.logback.classic.Appender<ch.qos.logback.classic.spi.ILoggingEvent>],false,222,2,2,2,0,2,1,6,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5,33,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isRootLogger/0,false,127,0,3,3,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setLevel/1[ch.qos.logback.classic.Level],false,150,3,10,6,4,7,6,24,1,3,1,6,3,1,1,4,0,0,1,1,7,0,2,0,0,0,25,33,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",false,515,2,1,0,1,1,1,3,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/3[java.lang.String,java.lang.Object,java.lang.Object]",false,596,1,1,0,1,1,1,3,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,localLevelReset/0,false,323,1,2,1,1,2,1,9,0,0,0,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,10,2,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",false,519,2,1,0,1,1,1,3,0,0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isInfoEnabled/1[ch.qos.logback.classic.Marker],false,575,3,2,1,1,4,1,15,3,1,1,1,1,1,0,3,0,0,1,0,1,1,1,0,0,0,19,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[java.lang.String,java.lang.Object[]]",false,600,1,1,0,1,1,1,3,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isTraceEnabled/0,false,628,1,1,0,1,1,1,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,detachAppender/1[ch.qos.logback.classic.Appender<ch.qos.logback.classic.spi.ILoggingEvent>],false,281,1,0,0,0,2,1,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setAdditive/1[boolean],false,741,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"log/6[ch.qos.logback.classic.Marker,java.lang.String,int,java.lang.String,java.lang.Object[],java.lang.Throwable]",false,803,3,2,0,2,1,2,4,0,1,6,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isAttached/1[ch.qos.logback.classic.Appender<ch.qos.logback.classic.spi.ILoggingEvent>],false,229,1,0,0,0,2,1,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getLevel/0,false,119,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,callTurboFilters/1[org.slf4j.event.LoggingEvent],false,779,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isDebugEnabled/0,false,474,1,1,0,1,1,1,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",false,466,2,1,0,1,1,1,3,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[java.lang.String,java.lang.Object,java.lang.Object]",false,499,1,1,0,1,1,1,3,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/2[java.lang.String,java.lang.Object]",false,495,1,1,0,1,1,1,3,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,debug/1[java.lang.String],false,491,1,1,0,1,1,1,3,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/2[java.lang.String,java.lang.Throwable]",false,547,1,2,1,1,1,1,3,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getEffectiveLevelInt/0,false,115,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",false,458,2,1,0,1,1,1,3,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Throwable]",false,527,2,1,0,1,1,1,3,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",false,620,2,1,0,1,1,1,3,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Throwable]",false,470,2,1,0,1,1,1,3,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isErrorEnabled/0,false,645,1,1,0,1,1,1,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,detachAppender/1[java.lang.String],false,213,0,0,0,0,2,1,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/2[java.lang.String,java.lang.Object[]]",false,503,1,1,0,1,1,1,3,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[java.lang.String,java.lang.Object]",false,592,1,1,0,1,1,1,3,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",false,559,2,1,0,1,1,1,3,0,0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isDebugEnabled/1[ch.qos.logback.classic.Marker],false,478,3,2,1,1,4,1,15,3,1,1,1,1,1,0,3,0,0,1,0,1,1,1,0,0,0,19,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",false,462,2,1,0,1,1,1,3,0,0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getChildByName/1[java.lang.String],false,132,1,2,1,1,4,4,16,3,4,1,4,1,1,1,1,0,0,0,1,4,0,3,0,0,0,11,0,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,warn/1[java.lang.String],false,697,1,1,0,1,1,1,3,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/2[java.lang.String,java.lang.Object]",false,705,1,1,0,1,1,1,3,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,log/1[org.slf4j.event.LoggingEvent],false,817,8,5,0,5,4,13,19,1,7,1,13,1,2,0,3,0,0,0,0,7,0,1,0,0,1,38,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,toString/0,false,745,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isErrorEnabled/1[ch.qos.logback.classic.Marker],false,649,3,2,1,1,4,1,15,3,1,1,1,1,1,0,3,0,0,1,0,1,1,1,0,0,0,19,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/2[java.lang.String,java.lang.Object[]]",false,543,1,1,0,1,1,1,3,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,callAppenders/1[ch.qos.logback.classic.spi.ILoggingEvent],false,256,3,5,3,2,4,2,12,0,2,1,2,1,1,1,2,0,0,0,2,4,0,2,0,0,0,18,1,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,info/1[java.lang.String],false,588,1,2,1,1,1,1,3,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"callTurboFilters/2[ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level]",false,762,4,7,6,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,true
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[ch.qos.logback.classic.Marker,java.lang.String]",false,608,2,1,0,1,1,1,3,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"isEnabledFor/2[ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level]",false,680,4,2,1,1,4,1,15,3,1,2,1,1,1,0,3,0,0,1,0,1,1,1,0,0,0,19,1,0,false
