file,class,method,variable,usage
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,"decide/6[ch.qos.logback.classic.turbo.Marker,ch.qos.logback.classic.Logger,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object[],java.lang.Throwable]",key,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,"decide/6[ch.qos.logback.classic.turbo.Marker,ch.qos.logback.classic.Logger,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object[],java.lang.Throwable]",onLower,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,"decide/6[ch.qos.logback.classic.turbo.Marker,ch.qos.logback.classic.Logger,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object[],java.lang.Throwable]",onHigherOrEqual,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,setKey/1[java.lang.String],key,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,start/0,key,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,setDefaultThreshold/1[ch.qos.logback.classic.Level],defaultThreshold,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\turbo\DynamicThresholdFilter.java,ch.qos.logback.classic.turbo.DynamicThresholdFilter,getOnLower/0,onLower,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\html\DefaultThrowableRenderer.java,ch.qos.logback.classic.html.DefaultThrowableRenderer,"render/2[java.lang.StringBuilder,ch.qos.logback.classic.spi.IThrowableProxy]",TRACE_PREFIX,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,getServerThreadName/0,port,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,run/0,port,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,run/0,logger,6
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,run/0,serverSocket,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,run/0,lc,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,run/0,closed,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,run/0,socketNodeList,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,socketNodeClosing/1[ch.qos.logback.classic.net.SocketNode],logger,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,socketNodeClosing/1[ch.qos.logback.classic.net.SocketNode],socketNodeList,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,"configureLC/2[ch.qos.logback.classic.LoggerContext,java.lang.String]",lc,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,signalAlmostReadiness/0,latch,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,getLatch/0,latch,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,isClosed/0,closed,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,"SimpleSocketServer/2[ch.qos.logback.classic.LoggerContext,int]",port,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,"SimpleSocketServer/2[ch.qos.logback.classic.LoggerContext,int]",lc,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,setLatch/1[java.util.concurrent.CountDownLatch],latch,4
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,close/0,serverSocket,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,close/0,logger,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,close/0,closed,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\net\SimpleSocketServer.java,ch.qos.logback.classic.net.SimpleSocketServer,close/0,socketNodeList,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"filterAndLog_1/6[java.lang.String,ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object,java.lang.Throwable]",level,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"filterAndLog_1/6[java.lang.String,ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object,java.lang.Throwable]",loggerContext,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"filterAndLog_1/6[java.lang.String,ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object,java.lang.Throwable]",effectiveLevelInt,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,detachAndStopAllAppenders/0,aai,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isWarnEnabled/1[ch.qos.logback.classic.Marker],effectiveLevelInt,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,addAppender/1[ch.qos.logback.classic.Appender<ch.qos.logback.classic.spi.ILoggingEvent>],aai,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isRootLogger/0,parent,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setLevel/1[ch.qos.logback.classic.Level],parent,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setLevel/1[ch.qos.logback.classic.Level],level,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setLevel/1[ch.qos.logback.classic.Level],childrenList,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setLevel/1[ch.qos.logback.classic.Level],loggerContext,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setLevel/1[ch.qos.logback.classic.Level],effectiveLevelInt,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/3[java.lang.String,java.lang.Object,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,localLevelReset/0,level,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,localLevelReset/0,effectiveLevelInt,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isInfoEnabled/1[ch.qos.logback.classic.Marker],effectiveLevelInt,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[java.lang.String,java.lang.Object[]]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,detachAppender/1[ch.qos.logback.classic.Appender<ch.qos.logback.classic.spi.ILoggingEvent>],aai,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,setAdditive/1[boolean],additive,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isAttached/1[ch.qos.logback.classic.Appender<ch.qos.logback.classic.spi.ILoggingEvent>],aai,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getLevel/0,level,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,callTurboFilters/1[org.slf4j.event.LoggingEvent],loggerContext,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[java.lang.String,java.lang.Object,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/2[java.lang.String,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,debug/1[java.lang.String],FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/2[java.lang.String,java.lang.Throwable]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getEffectiveLevelInt/0,effectiveLevelInt,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Throwable]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Throwable]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,detachAppender/1[java.lang.String],name,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,detachAppender/1[java.lang.String],aai,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/2[java.lang.String,java.lang.Object[]]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[java.lang.String,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isDebugEnabled/1[ch.qos.logback.classic.Marker],effectiveLevelInt,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getChildByName/1[java.lang.String],childrenList,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,warn/1[java.lang.String],FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/2[java.lang.String,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,log/1[org.slf4j.event.LoggingEvent],FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,log/1[org.slf4j.event.LoggingEvent],loggerContext,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,toString/0,name,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isErrorEnabled/1[ch.qos.logback.classic.Marker],effectiveLevelInt,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/2[java.lang.String,java.lang.Object[]]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,callAppenders/1[ch.qos.logback.classic.spi.ILoggingEvent],loggerContext,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,info/1[java.lang.String],FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"callTurboFilters/2[ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level]",level,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"callTurboFilters/2[ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level]",loggerContext,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[ch.qos.logback.classic.Marker,java.lang.String]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"isEnabledFor/2[ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level]",level,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"isEnabledFor/2[ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level]",effectiveLevelInt,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/3[java.lang.String,java.lang.Object,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/3[java.lang.String,java.lang.Object,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/2[java.lang.String,java.lang.Object[]]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/2[ch.qos.logback.classic.Marker,java.lang.String]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Throwable]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"debug/2[java.lang.String,java.lang.Throwable]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,trace/1[java.lang.String],FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/2[java.lang.String,java.lang.Object[]]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,createChildByName/1[java.lang.String],name,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,createChildByName/1[java.lang.String],childrenList,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,createChildByName/1[java.lang.String],loggerContext,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,createChildByName/1[java.lang.String],effectiveLevelInt,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,error/1[java.lang.String],FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,appendLoopOnAppenders/1[ch.qos.logback.classic.spi.ILoggingEvent],aai,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,iteratorForAppenders/0,aai,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Throwable]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"trace/2[ch.qos.logback.classic.Marker,java.lang.String]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"warn/2[ch.qos.logback.classic.Marker,java.lang.String]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"buildLoggingEventAndAppend/6[java.lang.String,ch.qos.logback.classic.Marker,ch.qos.logback.classic.Level,java.lang.String,java.lang.Object[],java.lang.Throwable]",level,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isAdditive/0,additive,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/4[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,isEnabledFor/1[ch.qos.logback.classic.Level],level,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getEffectiveLevel/0,effectiveLevelInt,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/2[java.lang.String,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getLoggerContext/0,loggerContext,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,createChildByLastNamePart/1[java.lang.String],name,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,createChildByLastNamePart/1[java.lang.String],childrenList,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,createChildByLastNamePart/1[java.lang.String],loggerContext,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,createChildByLastNamePart/1[java.lang.String],effectiveLevelInt,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,getName/0,name,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,recursiveReset/0,childrenList,2
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,recursiveReset/0,additive,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"Logger/3[java.lang.String,ch.qos.logback.classic.Logger,ch.qos.logback.classic.LoggerContext]",parent,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"Logger/3[java.lang.String,ch.qos.logback.classic.Logger,ch.qos.logback.classic.LoggerContext]",name,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"Logger/3[java.lang.String,ch.qos.logback.classic.Logger,ch.qos.logback.classic.LoggerContext]",loggerContext,3
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"error/3[ch.qos.logback.classic.Marker,java.lang.String,java.lang.Object[]]",FQCN,1
F:\Project\qmood-logback-llm-analysis\versions\logback\logback-classic\src\main\java\ch\qos\logback\classic\Logger.java,ch.qos.logback.classic.Logger,"info/2[java.lang.String,java.lang.Throwable]",FQCN,1
